id,tweet,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"US lobbies India in a so-far-unsuccessful bid to persuade Modi to support Ukraine against Russia’s military onslaught. Biden and Modi had a “candid exchange of views” on the war in Ukraine, but there was “no concrete ask, no concrete response"" https://t.co/wdoZxTXRqu",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@KyivIndependent @nytimes anything to say? Or its only an agenda that your drive so you only made a cartoon on India buying Russian Oil. At tye end of the day it's all business. Else why do you think Russia did so much and not one country Joined hands with Ukraine to have a real fight,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@RT_com @gurubanaarasi We don't care western mind set, they buying oil from Russia and other side shouting India must curtail their position in Russian oil reserves. 
If they (western world) are trying to being a god of Ukraine and rest of world , must open their eyes on their double stands policy.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"""we expect #India to pursue a mixed strategy in the short run: relying on #Russia for critical systems where necessary while also working to diversify and find alternative suppliers."" - @vasabjit_b @BenjaminTkatch 
#IndoPacific
https://t.co/dHWBTp9FqP",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,China and India condemned the Bucha killings in Ukraine but avoided blaming Russia https://t.co/wKrOTi6ARg,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,#tuesdayvibe #Foodie #Ukraine #UkraineWar #Russia @USCCB @CatholicUniv @LDSchurch @LDSLivingMag @churchnewses @churchnewspt @the_churchnews @BBCAfrica @BBCNewsAsia @PIB_India @HooverInst @FoodNetwork @BestBuy_Deals a temple of Solomon to be built in the latter days mt zion https://t.co/SEQ89e9inl,,,,,,,,,,,BBCNewsAsia,231033118,PIB India,PIB_India,86364947,Hoover Institution,HooverInst,20710809,Food Network,FoodNetwork,20291907,Best Buy Deals,BestBuy_Deals
1.51E+18,U.S. AND INDIA RELATIONSHIP WILL CONTINUE TO GROW DEEPER AND STRONGER -BIDEN,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@DerekJGrossman So Europe is doing what?
Supporting sanctions and also buying Russian oil !!
At least India is not playing a double game!
If not thru sanctions against Russia India is supporting people of Ukraine thru humanitarian aid!
That should count more than sanctions on paper a la Europe!!",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@POTUS Mr. President, China is real threat to USA, not Russia... You have brought China much closer to Russia. Don't judge India relations through Russian angle. Fact is US never stood with India in tough times. So, don't play group game with India. Request India to solve Ukraine issue",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"There is of course also the most unfortunate refusal by India, to condemn Russia’s  invasion of Ukraine
AND its lukewarm support for Climate change measures

Then there’s the USA Green Card issue…😵‍💫😩

#FishyRishi
⁦@hmtreasury⁩ 
⁦@thetimes⁩ 
⁦@indianembassy⁩ https://t.co/YE0gHLmSKD",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"How is it Israel and India can go do business with Russia and hardly a word. Israel, WTF!!! After all we've done and are doing for you, you as a country can't even defend and assist the USA as Ukraine fights for democracy??? India, I would never give your country aid again.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Germany is debating whether to invite Prime Minister Narendra Modi to the G-7 summit it’s hosting in June, given India’s reluctance to condemn Russia for invading Ukraine https://t.co/275aW36Cmv via @bpolitics",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"There is a notion among mainstream Indian strategic analysts, including some who held top positions in the security establishment in past regimes that what is unfolding in Ukraine is quintessentially “a war between Europeans over European security order.”
https://t.co/qDpaeu9tKg",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"""India's energy purchase from Russia less than Europe"": External Affairs Minister S Jaishankar at the India-US 2+2 Ministerial Dialogue

Read more: https://t.co/1rsbhz69me

https://t.co/FRMO4SRZYJ",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@DerekJGrossman this is the dumbest shit i have ever seen

going by @DerekJGrossman 's logic India should just condemn Moscow and then should double its business with Russia
and then Russia will use that same money to fund its army which will bomb the crap out of Ukraine

🙏🙏 https://t.co/i6p5lm4k76",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Pls@join us today in an hour from now: meeting.

Topic: International Panel Discussion on 'Russia-Ukraine Crisis: Tight Rope for Indian Diplomacy'
Time: Apr 13, 2022 11:30 AM India

Join Zoom Meeting
https://t.co/qnDaEwn6hv

Meeting ID: 862 8927 9234",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@DRDO_India @PMOIndia @DefenceMinIndia @SpokespersonMoD @adgpi @IAF_MCC Please manufacture millions of these or else in war we will be fighting with fire crackers from Shivakashi.
Let us learn our lessons from Russia-Ukraine war.
@narendramodi @AmitShah @nsitharaman @rajnathsingh @nitin_gadkari @JoshiPralhad",,,,,,,,,,,nsitharaman,1346439824,Rajnath Singh,rajnathsingh,97217966,Nitin Gadkari,nitin_gadkari,2845994058,Pralhad Joshi,JoshiPralhad,,,
1.51E+18,"@AmitShah pls save the future of ukraine MBBS students in india only and accommodate in Indian medical colleges.

https://t.co/SjeLndGfPb

#यूक्रेनसेलोटेंहिंदुस्तानकेमेडिकलछात्रोकाभविष्यमोदीजीकेहाथोंमें",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Yeah well, India ordered 40% more crude oil from Russia than the US since the invasion of Ukraine, @POTUS #OOTT",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@UsernamesLast @GlenGrant @Ukraine @Israel @Germany @Russia I feel like the real moral outrage should be targeted at China and India who seems to be able to look the other way. Where’s the moral@outrage over Russia’s supporters?,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@SannaCutter @GuptaOfficer @mahfujalam71 @POTUS @PMOIndia US &amp; EU's sending weapons &amp; India sending humanitarian aid to Ukraine. US &amp; EU's still purchasing Oil &amp; Gas from Russia for their citizens as same as we r also trading with Russia.

Keep in mind ""In Geopolitics there's no permanent freind or enemy"".

https://t.co/wDoKw7Qslf",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,How the US supported the country where OBL found sanctuary when it attacked India. ⁦@POTUS⁩  https://t.co/tOe1qrrDcu,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Arnab Goswami did something today, which most TV anchors dream of.

1) He got Ukraine's President for TV interview. During a war.
2) He got an offer for direct discussion with Russia.
3) India was requested as a security guaranteer.

Huge achievement!
#ArnabZelenskyyInterview https://t.co/eyZkJbdBhA",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@Joel__Collinson @POTUS India can't never trust #USA because we will never forget what #USA had done with #India in 1971. Of course #Russia is the most important partner for India. But New Delhi wants peace.. India🇮🇳 wants peace in #Ukraine 🇺🇦
And New Delhi's doesn't have US-led foreign policy. 💯",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,New Delhi has sought to navigate between expressing veiled concern for the Russian invasion and maintaining an important strategic and security relationship. @Diplomat_APAC https://t.co/qM8cBTfQr3,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"⏩India's economic condition is worse than Sri Lanka: Mamata

⏩Mamata blames Modi for Russia-Ukraine war 

You can understand the mental status of the Chief Minister of an Indian state. https://t.co/XVNdTilRSn",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Foreign Minister S Jaishankar Tells Lok Sabha What Will India Do Amid Russia-Ukraine Crisis

https://t.co/ERXnottn0Y",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Then why you crying  https://t.co/aQFnx3iE7m,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Bloomberg report that Germany is considering snubbing India by not inviting it at G-7 summit because India didn't criticise Russia on Ukraine invision and increased Russia Oil imports .
Funfact :- Germany Remains Among the top buyers of Russian Energy.
@prashant2031 @loveena1996",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"https://t.co/NeYHkzQUrW

Another example of colonial slave mindset by @ThePrintIndia of @ShekharGupta 

Dr. Jai Shknkar gave a perfect response to the hypocrite media",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"""The sad part of the whole story is that they (Indians) watch Netflix at night, and Apple TV, and curse the United States the next day...""
https://t.co/MEy6oTa0aT 

Had missed this gem by @nbcnews",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Chad air india
https://t.co/grahaIqmzj",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@dpradhanbjp pls save the future of ukraine MBBS students in india only.

https://t.co/SjeLndGfPb

#यूक्रेनसेलोटेंहिंदुस्तानकेमेडिकलछात्रोकाभविष्यमोदीजीकेहाथोंमें",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,President Biden emphasized growing defense cooperation with India in a virtual meeting with Prime Minister Narendra Modi — a line U.S. officials have touted in the hopes of convincing New Delhi to come off the fence over Russia’s war on Ukraine. https://t.co/xMdnXtxpE4,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"PM Modi also said that India has sent medicines and other relief materials to Ukraine and other neighbouring nations. 

#RussiaUkraineWar

https://t.co/rhtR2ks0QX",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Whole india burning and media showing pakistan news
Ukraine and Russia war but not showing bhagwa aatank
@ANI @BBCWorld @LadyVelvet_HFQ https://t.co/Y0YoVPn49D",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@MaheshB101 @DerekJGrossman Russia has genuine security concerns but that doesnot give it right to invade.India willnot mediate.
Sir,I would suggest you to watch this.
https://t.co/155kMIwAQG",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"With Biden and Modi meeting today, bumping my recent piece with @aseitzwald about why India is treading cautiously on Russia-Ukraine. https://t.co/roYA8RdMzw",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Great piece by @ManishTewari . I just cannot see our Govt delivering on the suggestion in the last para as India's foreign policy on Ukraine has all the hallmarks of headless chicken. The lightweight EAM  @DrSJaishankar  lacks both substance &amp; authority.
https://t.co/K91XRV1OZ2",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@BevaliasLove @AdamKinzinger NATO is specifically designed to defend NATO countries. Ukraine isn't in NATO. This is a job for the UN, or a ""coalition of the willing"" non-NATO countries. Australia? India? 

Or ... the West gets motivated to disentangle itself completely from Russia. Fine by me.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@BKalitaAssam pls save the future of ukraine MBBS students in india only and accommodate in Indian medical colleges.

https://t.co/SjeLndGfPb

#यूक्रेनसेलोटेंहिंदुस्तानकेमेडिकलछात्रोकाभविष्यमोदीजीकेहाथोंमें",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@republic Just make noise a little bit about Russia  show solidarity with Ukraine in words mostly.Make preposterous claims on front pages of national news papers about India buying Russian oil and continue buying Russian gas and nationalizing gas delivery assets. I'm all for self interest.,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Anna &amp; Anubhav, from #Ukraine to #India, love transcends https://t.co/fsral5fELw Why can't u follow this peaceful path #Putin? @RussianEmbassy @Rus_Emb_Ireland @ChinaEmbIreland @IndiainIreland @Russia @UkraineIreland @UKRinIRL @IndiaToday @Peace_Fem @thejournal_ie @SafeguardingHC",,,,,,,,,,,Peace_Fem,150246405,TheJournal.ie,thejournal_ie,506054052,Safeguarding Health,SafeguardingHC,,,,,,
1.51E+18,President Biden emphasized growing defense cooperation with India in a virtual meeting with Prime Minister Narendra Modi — a line U.S. officials have touted in the hopes of convincing New Delhi to come off the fence over Russia’s war on Ukraine. https://t.co/NNKlgib9aZ,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"The article spends a good amount of time discussing the growing and lucrative foreign bride market in China (Ukraine, Russia, Laos, Cambodia, Vietnam, etc.) but does not mention the same market developing in India.
I wonder why. 
If the market doesn't exist in India, why is that?",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@LUvish_ @ANI USA now wants all EU and india to be dependent on it for oil
Seeds of Ukraine war was sown many years back...to somehow use it against Russia",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"(Bloomberg) - Germany is debating whether to invite Prime Minister Narendra Modi to the Group of Seven summit it’s hosting in June, given India’s reluctance to condemn Russia for invading Ukraine, according to people familiar with the matter.

https://t.co/Ev3EdbW6bH",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Much of the Global South and some of the most powerful nations in the world — such as China, India and Brazil — don't see the war in Ukraine in black and white.
They're refusing to sanction or officially condemn Russia over the invasion. https://t.co/QgqR9aiZv4",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Does India still want to get its weapons from Russia given they dont seem to have performed that well in Ukraine?,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"President Joe Biden told Indian Prime Minister Narendra Modi that buying more oil from Russia was not in India's interest and could hamper the U.S. response to the war in Ukraine, U.S. officials said.

 https://t.co/uEw10hhuyV",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@KunwarBSrivasta @POTUS and India should denounce Russia's actions in Ukraine,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@drneelam03 @medanta No c0vid screening for students who returned to India from Ukraine, no screening during political rallies in 5 states, no new variants discovered for weeks since the beginning of the Russia-Ukraine war!
If this is not proof of the scam demic, what is?",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Ukraine vs Russia
is
Mouse vs Elephant

I salute the highly tolerant but helpless Ukrainions

Powerful world powers too are manifesting helplessness
Pl. Join me to pray.

@PMOIndia @SupremeCourtFan @PTI_News @Reuters @BBCWorld @GMA @WorldHumanRig10 @POTUS @hrw @UN @UNHumanRights.",,,,,,,,,,,hrw,14159148,United Nations,UN,69231187,UN Human Rights,UNHumanRights,,,,,,
1.51E+18,"@TV9Bharatvarsh @aajtak @ndtvindia @abplivenews @ANI pls save the future of ukraine MBBS students in india only and accommodate in Indian medical colleges.Tks ndtv for covering us.

https://t.co/SjeLndGfPb

#यूक्रेनसेलोटेंहिंदुस्तानकेमेडिकलछात्रोकाभविष्यमोदीजीकेहाथोंमें",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"US Secretary of State #AntonyBlinken showed understanding of India's position on the #Ukraine war while cautioning allies and partners against the increase in #Russian energy purchases. 

https://t.co/4DQxvjxv3k",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"What's the future of DONBASS, short term changes and whether there will be regime change?  - @dattesh79 @SumitpSumit and @anandnayan97 discuss more on ""Redefining Contours : Russia-Ukraine Crisis - India Perspective "".

Interactive Q&amp;As!

#mlrlitfest2022 @Sunilmk23 @mlrlitfest https://t.co/gfBpVuYp15",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@ukraine_world @olgatokariuk It is not still Maripolo,but even most of cities look like these,devastated, burnt,lifeless.Even hospitals not left.Russia should be sanctioned more severely by https://t.co/1PYjuX5Gcs boycott of Russian goods Needed.Even oil.India has condemned Bucha,warBut Russia hav No Mercy",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"EXCLUSIVE: Germany is debating whether to invite Prime Minister Narendra Modi to the G-7 summit it’s hosting in June, given #India’s reluctance to condemn #Russia for invading #Ukraine https://t.co/DqYJa9oQ6P via @bpolitics @AlbertoNardelli @mcnienaber #G7 #Germany",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"#Python #NodeJS #javascripttflx  #Cybersecurity #SEO  #medeepakjain #learnwithdeepak #javascript  #macOS #100DaysOfCode @PhishFindR #WordPress #webdev 
India Today Live 
11-04-2022
https://t.co/uIY9YvYta4",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"They are taking full advantage you Morons, while West outsources every job they can to India &amp; even bring people over from company to company transfer visa bypassing normal visa rules.

#RussiaUkraineConflict
#RussiaUkraine 
 https://t.co/vyyjBW8dti",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@bladerunner3049 @PMOIndia @narendramodi @DrSJaishankar Once i heard Imran Khan speech on not obeying the US on their attack to Russia using Ukraine as their puppet i knew there would be consequences! I hope i will see in my lifetime this evil empire come to an end. We peace lovers and justice seekers deserve to have a life!,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@ruchirsharma_1

Nice take on India's stance re: Russia-Ukraine war by @johnstanly 

Argues that it is in India's interests that there's a ceasefire b/w warring parties; so that we can stop the current multipolar world from creeping into uni or bipolarity!
https://t.co/WBmdrOv1cG",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India abstains from vote as UNGA suspends Russia from HR Council
#india #unga #Russia #UNGA #UNHRC @UNHumanRights @UN @UNinIndia #RussiaUkraineWar #Ukraine #UkraineRussianWar #UkraineRussiaWar #UkraineUnderAttack #Awazthevoice

Read more at👇
https://t.co/hzTwmUmeE3",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@POTUS India? Ah well, those friends of us who support Russia in the battle against Ukraine?",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India's and China's positions on Putin's war in Ukraine are no surprise, says RAND's @DerekJGrossman. But what's remarkable is how few other countries in the Indo-Pacific have joined efforts to punish Russia. https://t.co/mbQMHcjssT",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"I strongly question whether there is actually a “hardening” of India’s position at the UN. This just seems like more of the same deflection and refusal to do what’s right. Russia commits war crimes and India still can’t even label it the aggressor.
https://t.co/SteJqpUYi1",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Well well well, India has just told America that it will continue to buy Oil from Russia. Time to Sanction India!! @POTUS @JoeBiden @FLOTUS @SecBlinken @SecDef @PressSec @VP #SanctionIndia #india #russia #Ukraine #usa #biden India will soon be a threat to America in the future!",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@ReadeAlexandra The Pakistani Army is Pro-U.S. Very terrifying for India which may soon follow suit. https://t.co/8Tu3gU6Ncl,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Bumper harvests and overflowing grain bins will help India to meet wheat import needs of the world's top buyers as Russia's Ukraine invasion hits supplies from the Black Sea region, India's food secretary told @Reuters https://t.co/awrOgIoKsF by @MayankBhardwaj9 @Rajendra1857",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@suhasinih and I spoke to @ForeignPolicy ‘s @RaviReports about India and the War in Ukraine. https://t.co/2d1yB6tH2t,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@Swamy39 America won the match without playing it. Ukraine the mineral reach country will need billions of $ to rebuilt. Help will come in form of financial trap just like Srilanka. Sponsored Internal unrest in Russia will cost Putin. Just like WW I and II European will die. @PMOIndia,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@loksabhatv pls save the future of ukraine MBBS students in india only and accommodate in Indian medical colleges.

https://t.co/SjeLndGfPb

#यूक्रेनसेलोटेंहिंदुस्तानकेमेडिकलछात्रोकाभविष्यमोदीजीकेहाथोंमें",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@upzone_CA ""regime doesn't get what it wants"" almost certainly refers to India maintaining ties with Russia during its genocidal invasion of Ukraine, so that's not the only human rights abuses they're denying.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Flash :: Germany is debating whether to invite PM Modi to the G7 summit in June, due to India’s ""reluctance"" to condemn Russia for invading Ukraine.

Indonesia, Senegal, already invited but India still under consideration.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"retweetnews2019: RT @Rob_Rogers: My cartoon published 4/5/22.

Keep the cartoons coming -- consider supporting my work on Patreon: https://t.co/LCCu17FrrU

#Sanctions #Russia #Ukraine #India #China #Putin https://t.co/CPdRazColE",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@RomenKumar13 This Indian doesn't. I'm not a fan of Ukraine, but Russia's actions are inexcusable. Supporting Russia is supporting evil. India abstained, they didn't support.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"#ArnabZelenskyyInterview 
""India is a very powerful state in the world, I invite India also to be a security guarantor if they’d be willing"" : @ZelenskyyUa 
speaks to Arnab on @republic

Tune in to watch here - https://t.co/3IPf4BgzBG https://t.co/u03etMdYYC",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"U.S. lobbies India to join support for Ukraine, opposition to Russia https://t.co/wDSFmKqIOz",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@rajiswamy But the hypocritical West doesn't appreciate such considered and restrained response from EAM @DrSJaishankar to the diplomatic diatribe against India for its measured stand on the ongoing #RussiaUkraine conflict. India needs to stop being diffident and hit back like China does.,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@kapilnaik100 @lapatina_ Vladimir Putin/Russia are solely to blame for the war in Ukraine. I question the morality anyone who refuses to defend the innocent victims of Putin's savage, sociopathic attacks. Leave it to India to take the most amoral, insipid position possible. At least you're consistent.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@SameeraKhan you spit straight facts tho especially in regards to the Ukraine-Russia conflict and I like the fact you always call out India for their BS including inhumane treatment of Muslims and lack of coverage in International media about it,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@tweets_tinku Official mediator from India to stop the war between Russia and Ukraine,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@POTUS Tell Modi to support Ukraine and condemn Russia’s war crimes.  Otherwise, our ties to India should certainly not be “deepened.”",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Silence means support. https://t.co/8CWqXtTrVd,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@d_jaishankar I think you'll find balance in @NPR's coverage if you listen in its entirety, not just 1 Newscast spot from the WH. I'll be on @MorningEdition Tuesday, following up on this report yesterday: https://t.co/o9BGGQUwGl",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@TimInHonolulu Well maybe it’s because India is meeting with Biden all day today or it’s because of the Panama paper stuff that came out today.
I do agree with you-it is something as all 3 of my televisions just tried to tell Ukraine (via 🇺🇸) to be ‘too afraid’ of Russia using scare tactics.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@PMOIndia @narendramodi @DrTamilisaiGuv Modi ji pls condemn the deaths and war in Ukraine,How you will be with Russia seeing they invested Ukraine,They are killing child and raping 3-4 years girls,you are said to be Vishwaguru and you are the PM of the country which produce people like Buddha,Gandhi,is it right?",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@molesharding @POTUS India not support russia and ukraine. India only for peace,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@rvkrish_r @tallstories @IndianExpress India doesn't have excess foodgrains.
Due Russia Ukraine war( both big exporters of foodgrains) there is shortage of food around the world which is being fulfilled by India. 

If you so much big heart please divert from your own pocket.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"""History is uniquely present in china present"". Be it #russiaukraine war with europe now making peace talks. @USAndIndia @GermanyinIndia the world will be better answers to postwar affects on #foodshortages #povertyalleviation @China_Amb_India @RusEmbIndia @MFA_Ukraine",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"The story of Michael Wood's lifelong love for China is so impressive. Thank you @CGTNEurope for making this informative,enlightening and significantly important program possible.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Despite a greater deal of interest in the Indo-Pacific region, India can be a counter-balance and has a great opportunity to even more enhance its role in Eurasia
#Russia #Ukraine #Eurasia 
(Ivan Shchedrov)
https://t.co/tWpLI4vZYP",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@mfa_russia @RusEmbIndia_Ru @RusEmbIndia @rusintrade @AmbRus_India @BRICSRussia2020 To all Indians that don’t follow news, try this https://t.co/yGmkDzER2b",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India-US 2+2 Dialogue: 1st comprehensive review of strategic ties with the Biden Administration, and charting the road ahead among convergences in the Indo-Pacific and divergences on #RussiaUkraine 

@BWBusinessworld @anuragbatrayo 

https://t.co/nuMO609qda",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@Joel__Collinson @POTUS It will be unwise for America to antagonize India. That will be a strategic mistake as India is too big to equate with Ukraine. You cannot afford to create enmity with China, Russia &amp; India at the same time! Europe is too small to merit such bloated significance. Prioritise peace",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"""When innocent human lives are at stake, diplomacy must prevail as the only viable option"" says India at UN on #Ukraine-#Russia war; says no solution can be arrived at by shedding blood and at the cost of innocent lives
@ambtstirumurti",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Keep refugees in your home. India is always with Russia. Ukraine never supported India in UN meetings.,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,We always thank to ozil. You helped unhcr refugees on our burma n thailand bangladish india china border line. Buddha bless ozil china xi russia leader ukraine president n all🙏,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Why India hasn't condemned Russia, How Romanians are welcoming Ukrainian refugees https://t.co/GHlN5VPkrC via @pocketcasts",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"1. Political crisis in Pakistan
2. State of emergency in SriLanka
3. Military rule in Myanmar
4. Taliban rule in Afghanistan
5. One party rule in China
6. One man rule in Russia
7. War in Ukraine
8. Refugee crisis in Europe
9.Indians enjoying IPL
 #Libtards in India feel unsafe",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@CanadianPM @DeputyPM_Canada @CitImmCanada @CanadianImmig We must close all Immigration from Russia &amp; only take in refugee's from #Ukraine Russia lies &amp; controls all media-we must support refugee's. Close immigration from #India #Pakistan &amp; #China so 🇨🇦 doesn't support #Dictators,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"So long as the world's major democracies, notably the US, fail to embargo Russian gas, oil &amp; metal exports, or to augment Ukrainian air &amp; naval power, Ukraine will struggle to defeat Russian forces in the east &amp; south.

We need to deliver a winning strategy, starting now.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@priyankachopra Why can't you ask directly to stop provoking Ukraine and start them to live. these selfish world leaders only responsible for refugees and coming to India to stop buying from Russia. Cut the roots not do work for sympathy. 
If you really good human please help Indians first.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"World leaders, we need you to stand up for refugees around the WORLD to ensure that they get the support they need now.

We can’t just stand by and watch. it’s gone on too long! https://t.co/dLYeDnhb5Z",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,#India now (another member of the BRICS block with #Russia) essentially condemns #Bucha #Ukraine showing that Russian crimes put Moscow outside of any support &amp; Kremlin stands alone in the world. Along with others India lauds neighbors receiving refugees (my #Moldova including),,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"The scale and impact of #Russia's war in #Ukraine (deaths, destruction, refugees) have no parallel whatsoever with the 1962 war or the skirmishes between India and #China thereafter. 

#RahulGandhi should contribute to India-China dialogue, not add to anti-#China hysteria.
7/10",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@Peter_Strachan @jensterq Instead we're signing FTAs with India (basically an excuse to import cheap labour, although not a word of it in the media). The same country refusing to condemn Russia for invading Ukraine, the cause of refugees in the first place. Any excuse to keep feeding the people ponzi...",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@sumlenny You mention Germany and not any other EU country or China or India or the Arabien world. I have taken UKR refugees in my house there are 400.000 in Germany (vs eg 1.200 in UK). Ukraine did nothing to help Syria when Russia bombed it - but of course Germans must be the bad guys!,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"#India 's 1 to 2 % oil imports
#IndiaRussia
is OK &amp; stands approved.
Meanwhile #Canada 's Inflation at its highest levels with unaffordable housing &amp; looming food shortages.
Yes, West need to win this War no matter what
Open easy border entry for #Ukraine refugees.
🇨🇦 has a Plan.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@bbcnickrobinson So Boris Johnson used Zekenski? Meantime No.10 blocks Ukraine refugees entering the UK. Sunak with close relations to India are supporting Russia.
The Conservative Party accept millions of Russian money donated to 'the cause' of wash and Go.
No Nick, no one buys that line.",,,,,,,,,,,,,,,,,,,,,,,
